"Plot Title: two"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: A)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: B)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: C)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: D)","Host Connected (LGR S/N: 21379101)","Stopped (LGR S/N: 21379101)","End Of File (LGR S/N: 21379101)"
49373,11/08/25 11:08:36 PM,64.65,66.63,69.44,71.46,,,
49374,11/08/25 11:08:39 PM,64.53,66.87,69.66,71.38,,,
49375,11/08/25 11:08:42 PM,64.47,67.23,69.78,71.42,,,
49376,11/08/25 11:08:45 PM,64.56,67.37,69.78,71.38,,,
49377,11/08/25 11:08:48 PM,64.65,67.62,69.85,71.37,,,
49378,11/08/25 11:08:51 PM,64.67,67.84,70.05,71.40,,,
49379,11/08/25 11:08:54 PM,64.44,68.11,70.11,71.38,,,
49380,11/08/25 11:08:57 PM,64.06,68.50,70.12,71.38,,,
49381,11/08/25 11:09:00 PM,63.66,68.45,70.20,71.37,,,
49382,11/08/25 11:09:03 PM,63.41,68.74,70.12,71.37,,,
49383,11/08/25 11:09:06 PM,63.73,68.95,70.25,71.37,,,
49384,11/08/25 11:09:09 PM,64.15,68.86,70.25,71.37,,,
49385,11/08/25 11:09:12 PM,64.44,68.61,70.21,71.35,,,
49386,11/08/25 11:09:15 PM,64.94,68.34,70.05,71.37,,,
49387,11/08/25 11:09:18 PM,65.34,68.13,69.93,71.31,,,
49388,11/08/25 11:09:21 PM,65.44,67.89,69.87,71.37,,,
49389,11/08/25 11:09:24 PM,65.30,67.51,69.69,71.29,,,
49390,11/08/25 11:09:27 PM,65.28,67.57,69.44,71.29,,,
49391,11/08/25 11:09:30 PM,64.89,67.84,69.28,71.33,,,
49392,11/08/25 11:09:33 PM,64.38,68.00,69.31,71.29,,,
49393,11/08/25 11:09:36 PM,63.99,68.00,69.24,71.24,,,
49394,11/08/25 11:09:39 PM,63.63,67.91,69.24,71.22,,,
49395,11/08/25 11:09:42 PM,63.59,67.91,69.33,71.28,,,
49396,11/08/25 11:09:45 PM,63.48,67.89,69.31,71.28,,,
49397,11/08/25 11:09:48 PM,63.03,67.86,69.42,71.26,,,
49398,11/08/25 11:09:51 PM,62.94,67.84,69.57,71.22,,,
49399,11/08/25 11:09:54 PM,62.78,68.02,69.58,71.28,,,
49400,11/08/25 11:09:57 PM,62.69,68.04,69.71,71.19,,,
49401,11/08/25 11:10:00 PM,62.53,68.04,69.76,71.20,,,
49402,11/08/25 11:10:03 PM,62.08,68.02,69.67,71.26,,,
49403,11/08/25 11:10:06 PM,61.79,68.05,69.75,71.24,,,
49404,11/08/25 11:10:09 PM,61.97,68.41,69.94,71.28,,,
49405,11/08/25 11:10:12 PM,61.99,68.74,70.03,71.29,,,
49406,11/08/25 11:10:15 PM,62.31,69.03,70.05,71.19,,,
49407,11/08/25 11:10:18 PM,62.98,69.30,70.00,71.20,,,
49408,11/08/25 11:10:21 PM,63.39,69.37,69.98,71.17,,,
49409,11/08/25 11:10:24 PM,63.66,69.49,70.00,71.20,,,
49410,11/08/25 11:10:27 PM,63.73,69.53,69.93,71.19,,,
49411,11/08/25 11:10:30 PM,63.84,69.46,69.85,71.19,,,
49412,11/08/25 11:10:33 PM,63.50,69.49,69.73,71.20,,,
49413,11/08/25 11:10:36 PM,63.14,69.40,69.55,71.17,,,
49414,11/08/25 11:10:39 PM,63.14,69.24,69.42,71.19,,,
49415,11/08/25 11:10:42 PM,63.25,69.13,69.39,71.24,,,
49416,11/08/25 11:10:45 PM,63.12,69.15,69.67,71.24,,,
49417,11/08/25 11:10:48 PM,63.05,69.15,69.84,71.19,,,
49418,11/08/25 11:10:51 PM,63.03,68.97,70.18,71.19,,,
49419,11/08/25 11:10:54 PM,62.71,68.61,70.21,71.17,,,
49420,11/08/25 11:10:57 PM,62.40,68.47,70.38,71.11,,,
49421,11/08/25 11:11:00 PM,62.24,68.49,70.48,71.15,,,
49422,11/08/25 11:11:03 PM,62.37,68.52,70.63,71.17,,,
49423,11/08/25 11:11:06 PM,62.69,68.65,70.65,71.17,,,
49424,11/08/25 11:11:09 PM,62.98,68.70,70.43,71.19,,,
49425,11/08/25 11:11:12 PM,63.34,68.58,70.18,71.19,,,
49426,11/08/25 11:11:15 PM,63.27,68.29,69.91,71.13,,,
49427,11/08/25 11:11:18 PM,62.94,67.77,69.76,71.10,,,
49428,11/08/25 11:11:21 PM,62.42,67.33,69.66,71.13,,,
49429,11/08/25 11:11:24 PM,62.10,67.06,69.48,71.15,,,
49430,11/08/25 11:11:27 PM,62.44,67.15,69.31,71.15,,,
49431,11/08/25 11:11:30 PM,62.51,67.28,69.22,71.13,,,
49432,11/08/25 11:11:33 PM,62.85,67.19,69.10,71.11,,,
49433,11/08/25 11:11:36 PM,62.65,67.33,69.06,71.10,,,
49434,11/08/25 11:11:39 PM,62.44,67.39,69.01,71.11,,,
49435,11/08/25 11:11:42 PM,62.53,67.28,68.86,71.10,,,
49436,11/08/25 11:11:45 PM,62.28,67.05,68.74,71.15,,,
49437,11/08/25 11:11:48 PM,62.28,67.12,68.85,71.13,,,
49438,11/08/25 11:11:51 PM,62.17,67.53,69.01,71.08,,,
49439,11/08/25 11:11:54 PM,61.99,67.57,69.24,71.13,,,
49440,11/08/25 11:11:57 PM,61.97,67.68,69.04,71.10,,,
49441,11/08/25 11:12:00 PM,61.86,67.64,68.88,71.11,,,
49442,11/08/25 11:12:03 PM,62.02,67.77,68.83,71.04,,,
49443,11/08/25 11:12:06 PM,62.15,67.66,68.68,71.06,,,
49444,11/08/25 11:12:09 PM,62.28,67.60,68.67,71.06,,,
49445,11/08/25 11:12:12 PM,62.51,67.57,68.54,71.04,,,
49446,11/08/25 11:12:15 PM,62.67,67.55,68.52,71.01,,,
49447,11/08/25 11:12:18 PM,62.96,67.48,68.31,71.02,,,
49448,11/08/25 11:12:21 PM,63.28,67.42,68.34,70.99,,,
49449,11/08/25 11:12:24 PM,63.43,67.26,68.36,71.04,,,
49450,11/08/25 11:12:27 PM,63.41,67.23,68.47,71.02,,,
49451,11/08/25 11:12:30 PM,63.18,67.19,68.41,71.01,,,
49452,11/08/25 11:12:33 PM,62.89,67.06,68.32,71.01,,,
49453,11/08/25 11:12:36 PM,62.40,67.12,68.43,71.01,,,
49454,11/08/25 11:12:39 PM,61.93,67.32,68.45,70.99,,,
49455,11/08/25 11:12:42 PM,61.93,67.37,68.47,70.99,,,
49456,11/08/25 11:12:45 PM,62.08,67.26,68.56,71.06,,,
49457,11/08/25 11:12:48 PM,62.08,67.06,68.63,70.99,,,
49458,11/08/25 11:12:51 PM,62.06,67.15,68.74,70.99,,,
49459,11/08/25 11:12:54 PM,62.06,67.15,68.79,70.95,,,
49460,11/08/25 11:12:57 PM,62.49,67.17,68.94,70.99,,,
49461,11/08/25 11:13:00 PM,62.82,67.15,69.01,70.99,,,
49462,11/08/25 11:13:03 PM,63.12,67.15,69.10,71.01,,,
49463,11/08/25 11:13:06 PM,63.30,67.23,69.08,70.95,,,
49464,11/08/25 11:13:09 PM,63.45,67.23,69.15,70.95,,,
49465,11/08/25 11:13:12 PM,63.72,67.37,69.22,70.92,,,
49466,11/08/25 11:13:15 PM,63.57,67.41,69.33,70.93,,,
49467,11/08/25 11:13:18 PM,63.43,67.17,69.48,70.93,,,
49468,11/08/25 11:13:21 PM,63.07,66.67,69.66,70.90,,,
49469,11/08/25 11:13:24 PM,63.18,67.42,69.69,70.97,,,
49470,11/08/25 11:13:27 PM,64.17,67.96,69.84,70.97,,,
49471,11/08/25 11:13:30 PM,65.32,68.29,70.02,70.90,,,
49472,11/08/25 11:13:33 PM,66.02,68.52,70.09,70.95,,,
49473,11/08/25 11:13:36 PM,66.43,68.83,70.21,70.93,,,
49474,11/08/25 11:13:39 PM,66.51,68.95,70.38,70.93,,,
49475,11/08/25 11:13:42 PM,65.89,69.08,70.34,70.90,,,
49476,11/08/25 11:13:45 PM,65.07,69.12,70.39,70.93,,,
49477,11/08/25 11:13:48 PM,64.24,69.06,70.50,70.86,,,
49478,11/08/25 11:13:51 PM,63.81,69.17,70.54,70.88,,,
49479,11/08/25 11:13:54 PM,63.37,69.31,70.56,70.84,,,
49480,11/08/25 11:13:57 PM,63.09,69.24,70.54,70.86,,,
49481,11/08/25 11:14:00 PM,63.32,69.87,70.63,70.86,,,
49482,11/08/25 11:14:03 PM,64.20,70.16,70.66,70.92,,,
49483,11/08/25 11:14:06 PM,64.78,70.39,70.74,70.93,,,
49484,11/08/25 11:14:09 PM,65.26,70.63,70.84,70.92,,,
49485,11/08/25 11:14:12 PM,65.59,70.77,70.88,70.97,,,
49486,11/08/25 11:14:15 PM,65.88,70.79,70.93,70.92,,,
49487,11/08/25 11:14:18 PM,65.70,70.72,70.93,70.86,,,
49488,11/08/25 11:14:21 PM,65.08,70.74,71.01,70.93,,,
49489,11/08/25 11:14:24 PM,64.98,70.18,71.01,70.92,,,
49490,11/08/25 11:14:27 PM,64.47,69.89,71.01,70.86,,,
49491,11/08/25 11:14:30 PM,64.15,69.67,70.92,70.95,,,
49492,11/08/25 11:14:33 PM,63.97,69.31,70.81,70.88,,,
49493,11/08/25 11:14:36 PM,64.00,68.99,70.66,70.88,,,
49494,11/08/25 11:14:39 PM,64.06,68.86,70.66,70.88,,,
49495,11/08/25 11:14:42 PM,64.17,68.90,70.66,70.86,,,
49496,11/08/25 11:14:45 PM,64.27,68.90,70.61,70.93,,,
49497,11/08/25 11:14:48 PM,64.36,68.68,70.65,70.95,,,
49498,11/08/25 11:14:51 PM,64.45,68.59,70.61,70.93,,,
49499,11/08/25 11:14:54 PM,64.36,68.76,70.57,70.93,,,
49500,11/08/25 11:14:57 PM,64.38,68.67,70.65,70.90,,,
49501,11/08/25 11:15:00 PM,64.53,68.76,70.66,70.90,,,
49502,11/08/25 11:15:03 PM,64.69,68.95,70.61,70.92,,,
49503,11/08/25 11:15:06 PM,64.78,68.83,70.61,70.97,,,
49504,11/08/25 11:15:09 PM,64.83,68.65,70.48,70.97,,,
49505,11/08/25 11:15:12 PM,64.67,68.45,70.48,70.97,,,
49506,11/08/25 11:15:15 PM,64.04,68.58,70.43,70.93,,,
49507,11/08/25 11:15:18 PM,63.18,68.65,70.27,70.93,,,
49508,11/08/25 11:15:21 PM,62.40,68.79,70.21,70.92,,,
49509,11/08/25 11:15:24 PM,61.65,68.83,70.12,70.93,,,
49510,11/08/25 11:15:27 PM,61.16,68.59,70.07,71.01,,,
49511,11/08/25 11:15:30 PM,60.98,68.49,70.00,71.02,,,
49512,11/08/25 11:15:33 PM,60.67,68.31,69.85,70.99,,,
49513,11/08/25 11:15:36 PM,60.55,68.32,69.75,71.01,,,
49514,11/08/25 11:15:39 PM,60.84,68.05,69.66,70.97,,,
49515,11/08/25 11:15:42 PM,60.71,67.91,69.67,70.97,,,
49516,11/08/25 11:15:45 PM,60.66,67.78,69.55,71.02,,,
49517,11/08/25 11:15:48 PM,61.00,67.75,69.46,71.02,,,
49518,11/08/25 11:15:51 PM,61.29,67.73,69.39,71.01,,,
49519,11/08/25 11:15:54 PM,61.61,67.44,69.39,71.02,,,
49520,11/08/25 11:15:57 PM,61.86,67.21,69.42,70.97,,,
49521,11/08/25 11:16:00 PM,62.24,67.23,69.46,71.02,,,
49522,11/08/25 11:16:03 PM,62.53,67.32,69.48,71.01,,,
49523,11/08/25 11:16:06 PM,62.69,67.53,69.51,71.02,,,
49524,11/08/25 11:16:09 PM,62.51,67.41,69.48,70.99,,,
49525,11/08/25 11:16:12 PM,62.24,67.12,69.51,70.97,,,
49526,11/08/25 11:16:15 PM,62.20,66.56,69.48,71.02,,,
49527,11/08/25 11:16:18 PM,62.11,66.18,69.55,71.04,,,
49528,11/08/25 11:16:21 PM,62.11,66.11,69.57,71.02,,,
49529,11/08/25 11:16:24 PM,62.20,66.36,69.66,71.02,,,
49530,11/08/25 11:16:27 PM,62.65,67.17,69.87,71.02,,,
49531,11/08/25 11:16:30 PM,63.07,67.89,70.02,71.04,,,
49532,11/08/25 11:16:33 PM,63.34,68.02,70.02,71.06,,,
49533,11/08/25 11:16:36 PM,63.54,67.57,70.02,71.04,,,
49534,11/08/25 11:16:39 PM,63.75,66.90,70.09,71.02,,,
49535,11/08/25 11:16:42 PM,63.88,66.34,70.14,71.10,,,
49536,11/08/25 11:16:45 PM,64.49,65.82,70.21,71.08,,,
49537,11/08/25 11:16:48 PM,64.78,66.43,70.25,71.06,,,
49538,11/08/25 11:16:51 PM,64.94,66.99,70.27,71.02,,,
49539,11/08/25 11:16:54 PM,65.12,67.33,70.27,71.10,,,
49540,11/08/25 11:16:57 PM,65.41,67.82,70.34,71.02,,,
49541,11/08/25 11:17:00 PM,65.66,68.27,70.30,71.10,,,
49542,11/08/25 11:17:03 PM,65.80,68.52,70.27,71.10,,,
49543,11/08/25 11:17:06 PM,65.62,68.49,70.38,71.10,,,
49544,11/08/25 11:17:09 PM,64.80,68.04,70.25,71.04,,,
49545,11/08/25 11:17:12 PM,63.86,67.84,70.18,71.04,,,
49546,11/08/25 11:17:15 PM,63.01,67.62,70.16,71.11,,,
49547,11/08/25 11:17:18 PM,62.58,67.39,70.03,71.06,,,
49548,11/08/25 11:17:21 PM,62.46,67.17,69.84,71.02,,,
49549,11/08/25 11:17:24 PM,62.60,66.78,69.71,71.10,,,
49550,11/08/25 11:17:27 PM,62.51,66.47,69.67,71.11,,,
49551,11/08/25 11:17:30 PM,62.42,66.34,69.71,71.10,,,
49552,11/08/25 11:17:33 PM,62.44,66.42,69.64,71.08,,,
49553,11/08/25 11:17:36 PM,62.37,66.51,69.64,71.06,,,
49554,11/08/25 11:17:39 PM,62.26,66.74,69.58,71.15,,,
49555,11/08/25 11:17:42 PM,62.28,66.85,69.53,71.06,,,
49556,11/08/25 11:17:45 PM,61.75,66.70,69.42,71.13,,,
49557,11/08/25 11:17:48 PM,61.21,66.96,69.46,71.10,,,
49558,11/08/25 11:17:51 PM,60.67,67.26,69.33,71.06,,,
49559,11/08/25 11:17:54 PM,60.48,67.57,69.33,71.04,,,
49560,11/08/25 11:17:57 PM,60.37,67.60,69.31,71.10,,,
49561,11/08/25 11:18:00 PM,60.66,67.55,69.19,71.11,,,
49562,11/08/25 11:18:03 PM,60.89,67.48,69.28,71.10,,,
49563,11/08/25 11:18:06 PM,61.23,67.50,69.31,71.10,,,
49564,11/08/25 11:18:09 PM,61.59,67.42,69.37,71.13,,,
49565,11/08/25 11:18:12 PM,61.86,67.37,69.39,71.08,,,
49566,11/08/25 11:18:15 PM,61.81,67.46,69.31,71.08,,,
49567,11/08/25 11:18:18 PM,61.81,67.55,69.31,71.02,,,
49568,11/08/25 11:18:21 PM,61.50,67.68,69.33,71.06,,,
49569,11/08/25 11:18:24 PM,61.30,67.69,69.31,71.06,,,
49570,11/08/25 11:18:27 PM,61.16,67.77,69.35,71.04,,,
49571,11/08/25 11:18:30 PM,61.07,67.89,69.40,71.06,,,
49572,11/08/25 11:18:33 PM,60.91,68.00,69.48,71.02,,,
49573,11/08/25 11:18:36 PM,61.20,68.14,69.51,71.08,,,
49574,11/08/25 11:18:39 PM,61.52,67.73,69.49,71.10,,,
49575,11/08/25 11:18:42 PM,61.77,68.04,69.42,71.08,,,
49576,11/08/25 11:18:45 PM,61.95,67.91,69.51,71.04,,,
49577,11/08/25 11:18:48 PM,62.01,67.89,69.48,71.01,,,
49578,11/08/25 11:18:51 PM,62.04,68.07,69.55,71.02,,,
49579,11/08/25 11:18:54 PM,62.20,67.96,69.49,71.02,,,
49580,11/08/25 11:18:57 PM,61.81,67.87,69.53,71.02,,,
49581,11/08/25 11:19:00 PM,61.92,68.04,69.40,71.02,,,
49582,11/08/25 11:19:03 PM,61.86,68.23,69.51,70.99,,,
49583,11/08/25 11:19:06 PM,61.45,68.34,69.53,71.01,,,
49584,11/08/25 11:19:09 PM,61.18,68.58,69.48,71.06,,,
49585,11/08/25 11:19:12 PM,61.41,68.50,69.53,71.01,,,
49586,11/08/25 11:19:15 PM,60.85,68.68,69.48,71.01,,,
49587,11/08/25 11:19:18 PM,60.84,68.59,69.48,70.97,,,
49588,11/08/25 11:19:21 PM,60.67,68.74,69.49,71.04,,,
49589,11/08/25 11:19:24 PM,60.78,68.83,69.57,71.02,,,
49590,11/08/25 11:19:27 PM,60.75,68.85,69.53,71.02,,,
49591,11/08/25 11:19:30 PM,60.71,68.77,69.53,70.93,,,
49592,11/08/25 11:19:33 PM,60.58,68.67,69.46,70.97,,,
49593,11/08/25 11:19:36 PM,60.91,68.54,69.40,70.95,,,
49594,11/08/25 11:19:39 PM,61.30,68.63,69.33,70.97,,,
49595,11/08/25 11:19:42 PM,61.39,68.54,69.37,70.99,,,
49596,11/08/25 11:19:45 PM,61.23,68.49,69.17,70.93,,,
49597,11/08/25 11:19:48 PM,61.09,68.29,69.21,70.93,,,
49598,11/08/25 11:19:51 PM,60.96,68.23,69.19,70.99,,,
49599,11/08/25 11:19:54 PM,61.29,68.45,69.22,70.93,,,
49600,11/08/25 11:19:57 PM,61.61,68.50,69.21,70.99,,,
49601,11/08/25 11:20:00 PM,61.21,68.63,69.19,70.99,,,
49602,11/08/25 11:20:03 PM,60.80,68.61,69.15,70.95,,,
49603,11/08/25 11:20:06 PM,60.40,68.47,69.22,70.90,,,
49604,11/08/25 11:20:09 PM,59.88,68.56,69.37,70.97,,,
49605,11/08/25 11:20:12 PM,59.76,68.58,69.42,70.95,,,
49606,11/08/25 11:20:15 PM,59.77,68.70,69.49,70.99,,,
49607,11/08/25 11:20:18 PM,59.74,68.81,69.57,70.88,,,
49608,11/08/25 11:20:21 PM,60.17,68.77,69.62,70.97,,,
49609,11/08/25 11:20:24 PM,60.53,68.67,69.69,70.95,,,
49610,11/08/25 11:20:27 PM,60.51,68.52,69.62,70.93,,,
49611,11/08/25 11:20:30 PM,60.71,68.43,69.64,70.86,,,
49612,11/08/25 11:20:33 PM,60.84,68.31,69.51,70.92,,,
49613,11/08/25 11:20:36 PM,61.23,68.29,69.42,70.90,,,
49614,11/08/25 11:20:39 PM,61.11,68.29,69.28,70.95,,,
49615,11/08/25 11:20:42 PM,61.09,68.11,69.22,70.93,,,
49616,11/08/25 11:20:45 PM,61.03,68.00,69.15,70.90,,,
49617,11/08/25 11:20:48 PM,61.03,67.84,69.12,70.90,,,
49618,11/08/25 11:20:51 PM,61.00,67.84,69.24,70.93,,,
49619,11/08/25 11:20:54 PM,60.85,68.04,69.30,70.90,,,
49620,11/08/25 11:20:57 PM,61.05,68.13,69.39,70.88,,,
49621,11/08/25 11:21:00 PM,61.59,67.95,69.39,70.90,,,
49622,11/08/25 11:21:03 PM,62.13,67.96,69.46,70.90,,,
49623,11/08/25 11:21:06 PM,62.20,68.13,69.37,70.92,,,
49624,11/08/25 11:21:09 PM,62.29,67.98,69.40,70.90,,,
49625,11/08/25 11:21:12 PM,62.01,67.91,69.42,70.90,,,
49626,11/08/25 11:21:15 PM,61.99,67.91,69.44,70.88,,,
49627,11/08/25 11:21:18 PM,62.06,68.13,69.39,70.86,,,
49628,11/08/25 11:21:21 PM,62.20,68.20,69.44,70.88,,,
49629,11/08/25 11:21:24 PM,62.38,68.25,69.48,70.93,,,
49630,11/08/25 11:21:27 PM,62.44,68.31,69.46,70.93,,,
49631,11/08/25 11:21:30 PM,62.78,68.38,69.51,70.86,,,
49632,11/08/25 11:21:33 PM,62.96,68.56,69.53,70.86,,,
49633,11/08/25 11:21:36 PM,62.82,68.52,69.44,70.90,,,
49634,11/08/25 11:21:39 PM,62.82,68.47,69.53,70.86,,,
49635,11/08/25 11:21:42 PM,62.47,68.54,69.44,70.90,,,
49636,11/08/25 11:21:45 PM,62.47,68.58,69.46,70.86,,,
49637,11/08/25 11:21:48 PM,62.49,68.61,69.40,70.92,,,
49638,11/08/25 11:21:51 PM,62.35,68.41,69.46,70.88,,,
49639,11/08/25 11:21:54 PM,62.01,68.38,69.37,70.86,,,
49640,11/08/25 11:21:57 PM,61.65,68.36,69.39,70.84,,,
49641,11/08/25 11:22:00 PM,61.14,68.40,69.35,70.84,,,
49642,11/08/25 11:22:03 PM,60.67,68.36,69.40,70.84,,,
49643,11/08/25 11:22:06 PM,60.46,68.23,69.35,70.83,,,
49644,11/08/25 11:22:09 PM,60.49,68.11,69.33,70.86,,,
49645,11/08/25 11:22:12 PM,60.44,68.09,69.30,70.81,,,
49646,11/08/25 11:22:15 PM,60.22,68.14,69.26,70.84,,,
49647,11/08/25 11:22:18 PM,60.24,68.09,69.44,70.84,,,
49648,11/08/25 11:22:21 PM,60.19,68.05,69.49,70.83,,,
49649,11/08/25 11:22:24 PM,60.21,68.02,69.44,70.83,,,
49650,11/08/25 11:22:27 PM,60.06,68.09,69.42,70.84,,,
49651,11/08/25 11:22:30 PM,60.33,67.73,69.42,70.83,,,
49652,11/08/25 11:22:33 PM,60.73,67.64,69.40,70.81,,,
49653,11/08/25 11:22:36 PM,61.14,67.62,69.26,70.84,,,
49654,11/08/25 11:22:39 PM,61.23,67.78,69.26,70.75,,,
49655,11/08/25 11:22:42 PM,61.43,67.77,69.19,70.77,,,
49656,11/08/25 11:22:45 PM,61.79,67.84,69.26,70.79,,,
49657,11/08/25 11:22:48 PM,62.15,67.71,69.15,70.75,,,
49658,11/08/25 11:22:51 PM,62.49,67.75,69.19,70.79,,,
49659,11/08/25 11:22:54 PM,62.67,67.73,69.17,70.83,,,
49660,11/08/25 11:22:57 PM,63.10,67.68,69.17,70.81,,,
49661,11/08/25 11:23:00 PM,63.32,67.82,69.21,70.75,,,
49662,11/08/25 11:23:03 PM,63.30,67.78,69.31,70.70,,,
49663,11/08/25 11:23:06 PM,63.27,67.91,69.12,70.83,,,
49664,11/08/25 11:23:09 PM,63.21,67.96,69.10,70.74,,,
49665,11/08/25 11:23:12 PM,63.27,67.82,69.12,70.72,,,
49666,11/08/25 11:23:15 PM,63.57,67.53,69.06,70.74,,,
49667,11/08/25 11:23:18 PM,63.81,67.19,68.97,70.74,,,
49668,11/08/25 11:23:21 PM,63.95,67.21,68.95,70.72,,,
49669,11/08/25 11:23:24 PM,64.00,67.17,68.86,70.72,,,
49670,11/08/25 11:23:27 PM,63.95,67.08,68.79,70.75,,,
49671,11/08/25 11:23:30 PM,63.82,66.96,68.79,70.74,,,
49672,11/08/25 11:23:33 PM,63.68,67.05,68.67,70.72,,,
49673,11/08/25 11:23:36 PM,63.46,66.92,68.61,70.70,,,
49674,11/08/25 11:23:39 PM,63.37,67.17,68.61,70.74,,,
49675,11/08/25 11:23:42 PM,63.16,67.33,68.49,70.70,,,
49676,11/08/25 11:23:45 PM,63.05,67.21,68.38,70.74,,,
49677,11/08/25 11:23:48 PM,62.89,67.53,68.23,70.70,,,
49678,11/08/25 11:23:51 PM,62.89,67.55,68.07,70.68,,,
49679,11/08/25 11:23:54 PM,63.09,67.57,67.91,70.61,,,
49680,11/08/25 11:23:57 PM,63.10,67.62,67.86,70.70,,,
49681,11/08/25 11:24:00 PM,62.98,67.80,67.84,70.72,,,
49682,11/08/25 11:24:03 PM,63.07,67.69,67.87,70.68,,,
49683,11/08/25 11:24:06 PM,63.01,67.73,67.75,70.63,,,
49684,11/08/25 11:24:09 PM,63.07,67.60,67.75,70.66,,,
49685,11/08/25 11:24:12 PM,63.05,67.44,67.71,70.72,,,
49686,11/08/25 11:24:15 PM,63.21,67.15,67.71,70.68,,,
49687,11/08/25 11:24:18 PM,63.07,66.99,67.60,70.65,,,
49688,11/08/25 11:24:21 PM,63.07,66.88,67.48,70.63,,,
49689,11/08/25 11:24:24 PM,62.94,66.83,67.41,70.68,,,
49690,11/08/25 11:24:27 PM,62.98,66.87,67.30,70.70,,,
49691,11/08/25 11:24:30 PM,62.98,66.65,67.14,70.61,,,
49692,11/08/25 11:24:33 PM,62.94,66.54,67.12,70.68,,,
49693,11/08/25 11:24:36 PM,62.83,66.56,67.10,70.65,,,
49694,11/08/25 11:24:39 PM,62.85,66.56,66.97,70.70,,,
49695,11/08/25 11:24:42 PM,62.89,66.36,66.96,70.66,,,
49696,11/08/25 11:24:45 PM,62.85,66.29,66.88,70.63,,,
49697,11/08/25 11:24:48 PM,62.92,66.11,66.97,70.65,,,
49698,11/08/25 11:24:51 PM,62.94,66.07,67.10,70.65,,,
49699,11/08/25 11:24:54 PM,63.16,66.20,67.10,70.57,,,
49700,11/08/25 11:24:57 PM,63.10,66.43,67.10,70.65,,,
49701,11/08/25 11:25:00 PM,63.16,66.58,67.14,70.63,,,
49702,11/08/25 11:25:03 PM,63.14,66.74,67.19,70.63,,,
49703,11/08/25 11:25:06 PM,62.96,66.79,67.24,70.56,,,
49704,11/08/25 11:25:09 PM,62.94,66.76,67.26,70.61,,,
49705,11/08/25 11:25:12 PM,63.01,66.85,67.30,70.63,,,
49706,11/08/25 11:25:15 PM,63.03,66.81,67.28,70.66,,,
49707,11/08/25 11:25:18 PM,63.03,67.01,67.30,70.61,,,
49708,11/08/25 11:25:21 PM,63.05,67.14,67.15,70.63,,,
49709,11/08/25 11:25:24 PM,63.14,67.24,67.15,70.63,,,
49710,11/08/25 11:25:27 PM,63.23,67.24,67.15,70.63,,,
49711,11/08/25 11:25:30 PM,63.18,67.08,67.24,70.61,,,
49712,11/08/25 11:25:33 PM,62.91,66.94,67.15,70.61,,,
49713,11/08/25 11:25:36 PM,62.35,66.72,67.17,70.57,,,
49714,11/08/25 11:25:39 PM,62.06,66.61,67.06,70.61,,,
49715,11/08/25 11:25:42 PM,61.84,66.38,67.12,70.61,,,
49716,11/08/25 11:25:45 PM,61.48,66.34,67.14,70.63,,,
49717,11/08/25 11:25:48 PM,61.32,66.33,67.28,70.59,,,
49718,11/08/25 11:25:51 PM,61.45,66.36,67.28,70.56,,,
49719,11/08/25 11:25:54 PM,61.56,66.40,67.19,70.61,,,
49720,11/08/25 11:25:57 PM,61.65,66.34,67.12,70.57,,,
49721,11/08/25 11:26:00 PM,61.81,66.36,66.96,70.61,,,
49722,11/08/25 11:26:03 PM,62.02,66.34,67.03,70.63,,,
49723,11/08/25 11:26:06 PM,62.20,66.33,67.06,70.54,,,
49724,11/08/25 11:26:09 PM,62.37,66.36,66.90,70.54,,,
49725,11/08/25 11:26:12 PM,62.47,66.33,66.96,70.57,,,
49726,11/08/25 11:26:15 PM,62.53,66.54,66.96,70.56,,,
49727,11/08/25 11:26:18 PM,62.73,66.61,67.10,70.52,,,
49728,11/08/25 11:26:21 PM,63.00,66.63,67.24,70.52,,,
49729,11/08/25 11:26:24 PM,63.01,66.65,67.33,70.57,,,
49730,11/08/25 11:26:27 PM,63.12,66.70,67.30,70.61,,,
49731,11/08/25 11:26:30 PM,63.01,66.67,67.28,70.54,,,
49732,11/08/25 11:26:33 PM,62.94,66.67,67.24,70.57,,,
49733,11/08/25 11:26:36 PM,62.92,66.63,67.24,70.54,,,
49734,11/08/25 11:26:39 PM,62.82,66.70,67.26,70.54,,,
49735,11/08/25 11:26:42 PM,62.80,66.72,67.15,70.59,,,
49736,11/08/25 11:26:45 PM,62.89,66.83,67.14,70.52,,,
49737,11/08/25 11:26:48 PM,62.94,66.92,67.14,70.50,,,
49738,11/08/25 11:26:51 PM,63.07,66.88,67.19,70.54,,,
49739,11/08/25 11:26:54 PM,63.41,66.36,67.14,70.48,,,
49740,11/08/25 11:26:57 PM,63.72,66.22,67.19,70.54,,,
49741,11/08/25 11:27:00 PM,64.02,66.42,67.17,70.48,,,
49742,11/08/25 11:27:03 PM,64.26,66.63,67.19,70.59,,,
49743,11/08/25 11:27:06 PM,64.33,66.81,67.32,70.52,,,
