Plot Title: One,,,,,,,,
#,"Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: A)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: B)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: C)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: D)",Host Connected (LGR S/N: 21278710),Stopped (LGR S/N: 21278710),End Of File (LGR S/N: 21278710)
90185,11/10/2025 9:09,97.65,88.16,100,88.92,,,
90186,11/10/2025 9:09,97.75,87.8,99.72,87.98,,,
90187,11/10/2025 9:09,97,87.62,99.81,88.23,,,
90188,11/10/2025 9:09,96.75,87.24,99.7,88.41,,,
90189,11/10/2025 9:09,96.85,86.9,99.32,88.41,,,
90190,11/10/2025 9:09,97.05,86.74,99.14,88.68,,,
90191,11/10/2025 9:09,97.14,86.45,98.55,88.88,,,
90192,11/10/2025 9:09,96.93,86.49,99.46,90,,,
90193,11/10/2025 9:09,96.6,86.5,99.91,91.54,,,
90194,11/10/2025 9:09,96.53,86.43,100.29,92.28,,,
90195,11/10/2025 9:09,96.42,86.58,100.51,92.43,,,
90196,11/10/2025 9:09,96.15,86.76,100.49,92.95,,,
90197,11/10/2025 9:09,96.28,86.7,100.13,93.49,,,
90198,11/10/2025 9:09,96.24,86.95,99.77,94.87,,,
90199,11/10/2025 9:09,95.99,86.99,99.79,94.17,,,
90200,11/10/2025 9:09,96.06,87.31,99.68,92.71,,,
90201,11/10/2025 9:10,96.03,87.64,99.68,92.62,,,
90202,11/10/2025 9:10,96.04,87.94,99.81,94.35,,,
90203,11/10/2025 9:10,96.19,88.29,100.02,94.24,,,
90204,11/10/2025 9:10,96.62,88.47,100.11,94.78,,,
90205,11/10/2025 9:10,96.84,88.68,100.49,93.6,,,
90206,11/10/2025 9:10,96.73,88.84,100.78,94.42,,,
90207,11/10/2025 9:10,96.4,88.97,101.35,94.87,,,
90208,11/10/2025 9:10,96.44,89.02,101.25,94.08,,,
90209,11/10/2025 9:10,96.3,89.1,101.21,93.67,,,
90210,11/10/2025 9:10,96.42,89.11,101.3,91.4,,,
90211,11/10/2025 9:10,96.8,89.17,101.28,89.96,,,
90212,11/10/2025 9:10,96.22,89.1,101.25,88.83,,,
90213,11/10/2025 9:10,96.1,89.1,101.12,88.75,,,
90214,11/10/2025 9:10,96.03,89.26,100.4,88.61,,,
90215,11/10/2025 9:10,95.94,89.24,100.35,88.93,,,
90216,11/10/2025 9:10,95.25,89.13,99.97,87.37,,,
90217,11/10/2025 9:10,95.29,89.31,99.93,87.98,,,
90218,11/10/2025 9:10,96.28,88.83,100.26,90.27,,,
90219,11/10/2025 9:10,96.44,88.11,99.23,91.22,,,
90220,11/10/2025 9:10,96.17,87.8,98.71,91.51,,,
90221,11/10/2025 9:11,95.56,87.28,97.56,89.96,,,
90222,11/10/2025 9:11,95.52,86.95,96.84,90.14,,,
90223,11/10/2025 9:11,95.25,86.65,96.4,90.03,,,
90224,11/10/2025 9:11,94.5,86.41,96.15,88.99,,,
90225,11/10/2025 9:11,94.77,86.22,96.17,88.5,,,
90226,11/10/2025 9:11,94.91,86.07,96.28,88.43,,,
90227,11/10/2025 9:11,94.84,86,96.87,88.56,,,
90228,11/10/2025 9:11,95.18,86.05,97.41,87.64,,,
90229,11/10/2025 9:11,95.04,86.23,98.06,87.84,,,
90230,11/10/2025 9:11,94.95,86.65,98.69,89.62,,,
90231,11/10/2025 9:11,95.54,86.95,99.12,92.1,,,
90232,11/10/2025 9:11,95.83,87.35,98.85,92.95,,,
90233,11/10/2025 9:11,95.52,87.57,99.18,93.42,,,
90234,11/10/2025 9:11,95.76,87.89,99.09,93.02,,,
90235,11/10/2025 9:11,96.03,88.2,99.23,92.46,,,
90236,11/10/2025 9:11,95.76,88.54,99.7,93.94,,,
90237,11/10/2025 9:11,95.68,88.77,100.02,93.61,,,
90238,11/10/2025 9:11,95.74,88.93,100.29,92.82,,,
90239,11/10/2025 9:11,95.7,88.92,100.58,93.36,,,
90240,11/10/2025 9:11,96.4,89.02,100.62,92.26,,,
90241,11/10/2025 9:12,96.22,89.02,100.6,91.54,,,
90242,11/10/2025 9:12,96.3,89.22,100.74,92.08,,,
90243,11/10/2025 9:12,95.41,89.38,100.44,93.38,,,
90244,11/10/2025 9:12,95.49,89.47,100.04,93.4,,,
90245,11/10/2025 9:12,95.95,89.74,100.13,93.96,,,
90246,11/10/2025 9:12,95.5,89.73,100.53,93.34,,,
90247,11/10/2025 9:12,95.56,89.6,100.4,94.3,,,
90248,11/10/2025 9:12,95.76,89.56,100.24,95.04,,,
90249,11/10/2025 9:12,96.12,89.44,100.24,94.33,,,
90250,11/10/2025 9:12,96.13,89.44,99.82,94.75,,,
90251,11/10/2025 9:12,96.04,89.62,99.5,94.35,,,
90252,11/10/2025 9:12,95.9,89.8,99.61,95.04,,,
90253,11/10/2025 9:12,95.86,89.85,99.61,96.13,,,
90254,11/10/2025 9:12,96.12,90,100.11,96.75,,,
90255,11/10/2025 9:12,95.97,90.05,100.51,96.67,,,
90256,11/10/2025 9:12,96.22,90.27,100.31,96.96,,,
90257,11/10/2025 9:12,96.46,90.32,99.54,95.29,,,
90258,11/10/2025 9:12,96.12,90.01,100.17,94.06,,,
90259,11/10/2025 9:12,95.76,90.1,100.44,93.92,,,
90260,11/10/2025 9:12,95.86,90.07,100.99,93.79,,,
90261,11/10/2025 9:13,95.83,90,101.88,92.55,,,
90262,11/10/2025 9:13,96.24,90.09,101.75,90.68,,,
90263,11/10/2025 9:13,95.63,90.16,101.46,90.21,,,
90264,11/10/2025 9:13,95.09,90.09,102.09,89.4,,,
90265,11/10/2025 9:13,95.5,90.14,102.2,91.92,,,
90266,11/10/2025 9:13,96.06,89.91,102.04,91.56,,,
90267,11/10/2025 9:13,96.28,89.37,100.83,93.87,,,
90268,11/10/2025 9:13,96.12,89.44,100.63,94.23,,,
90269,11/10/2025 9:13,96.46,89.56,99.86,93.97,,,
90270,11/10/2025 9:13,96.31,89.24,99.72,95,,,
90271,11/10/2025 9:13,96.94,88.92,99.95,94.5,,,
90272,11/10/2025 9:13,97.09,89.06,99.66,93.4,,,
90273,11/10/2025 9:13,96.93,88.84,100.24,93.72,,,
90274,11/10/2025 9:13,97.56,88.68,100.18,93.16,,,
90275,11/10/2025 9:13,97.34,88.41,100.06,91.47,,,
90276,11/10/2025 9:13,97.2,88.14,98.94,91.58,,,
90277,11/10/2025 9:13,96.6,88.45,98.55,89.71,,,
90278,11/10/2025 9:13,96.49,88.48,98.2,88.88,,,
90279,11/10/2025 9:13,96.49,88.41,98.31,89.19,,,
90280,11/10/2025 9:13,97.05,88.2,98.08,88.63,,,
90281,11/10/2025 9:14,97.12,87.85,97.45,88.25,,,
90282,11/10/2025 9:14,96.89,87.33,97.09,87.53,,,
90283,11/10/2025 9:14,97.09,87.06,95.77,87.48,,,
90284,11/10/2025 9:14,96.75,86.88,95.95,87.13,,,
90285,11/10/2025 9:14,96.93,87.04,95.74,86.4,,,
90286,11/10/2025 9:14,96.57,87.06,96.33,86.38,,,
90287,11/10/2025 9:14,96.37,87.15,96.64,86.43,,,
90288,11/10/2025 9:14,96.22,87.48,96.85,86,,,
90289,11/10/2025 9:14,96.08,87.58,97.48,86.25,,,
90290,11/10/2025 9:14,96.8,87.62,97.61,87.89,,,
90291,11/10/2025 9:14,97,87.85,97.77,87.03,,,
90292,11/10/2025 9:14,96.62,87.91,97.39,86.5,,,
90293,11/10/2025 9:14,96.64,88.02,97.14,86.72,,,
90294,11/10/2025 9:14,96.49,88.39,97.23,86.63,,,
90295,11/10/2025 9:14,96.3,88.48,97.39,86.43,,,
90296,11/10/2025 9:14,96.6,88.57,96.8,86.2,,,
90297,11/10/2025 9:14,95.85,88.48,97.12,87.13,,,
90298,11/10/2025 9:14,96.21,88.21,96.58,87.04,,,
90299,11/10/2025 9:14,96.06,87.91,96.33,87.26,,,
90300,11/10/2025 9:14,96.06,87.76,96.03,88.09,,,
90301,11/10/2025 9:15,96.35,87.57,95.54,87.48,,,
90302,11/10/2025 9:15,96.69,87.44,95.68,87.1,,,
90303,11/10/2025 9:15,97.09,87.31,95.4,87.35,,,
90304,11/10/2025 9:15,97.05,86.74,94.37,86.5,,,
90305,11/10/2025 9:15,97.34,86.7,94.24,86.72,,,
90306,11/10/2025 9:15,97.65,86.5,94.48,86.52,,,
90307,11/10/2025 9:15,98.17,86.79,95.32,89.19,,,
90308,11/10/2025 9:15,97.99,87.17,95.43,91.22,,,
90309,11/10/2025 9:15,97.56,87.57,96.06,91.24,,,
90310,11/10/2025 9:15,97.79,87.91,95.81,91.09,,,
90311,11/10/2025 9:15,97.43,88.12,96.03,93.04,,,
90312,11/10/2025 9:15,97.02,88.38,96.21,91.78,,,
90313,11/10/2025 9:15,96.21,88.47,96.06,92.41,,,
90314,11/10/2025 9:15,95.97,88.54,96.39,92.73,,,
90315,11/10/2025 9:15,95.81,88.83,96.24,93.33,,,
90316,11/10/2025 9:15,95.7,88.99,96.26,92.84,,,
90317,11/10/2025 9:15,95.76,89.11,96.6,93.15,,,
90318,11/10/2025 9:15,95.49,89.17,96.66,93.58,,,
90319,11/10/2025 9:15,95.86,89.22,97.11,93.36,,,
90320,11/10/2025 9:15,95.81,89.22,97.39,92.89,,,
90321,11/10/2025 9:16,95.61,89.19,97.95,93.09,,,
90322,11/10/2025 9:16,95.5,89.28,98.42,94.05,,,
90323,11/10/2025 9:16,95.65,89.4,98.47,94.05,,,
90324,11/10/2025 9:16,95.92,89.53,98.76,95.02,,,
90325,11/10/2025 9:16,95.45,89.65,99.39,94.59,,,
90326,11/10/2025 9:16,95.68,89.69,99.79,95.14,,,
90327,11/10/2025 9:16,95.85,89.74,100.13,96.13,,,
90328,11/10/2025 9:16,95.56,89.8,100.6,97.23,,,
90329,11/10/2025 9:16,95.72,89.76,100.44,97.5,,,
90330,11/10/2025 9:16,96.51,89.94,100.45,97.79,,,
90331,11/10/2025 9:16,96.78,90.01,100.38,97.84,,,
90332,11/10/2025 9:16,97.75,89.73,100.11,97.68,,,
90333,11/10/2025 9:16,98.19,89.6,100.17,96.13,,,
90334,11/10/2025 9:16,98.51,89.51,100.24,95.99,,,
90335,11/10/2025 9:16,98.92,89.56,100.71,96.64,,,
90336,11/10/2025 9:16,98.49,89.42,100.87,96.89,,,
90337,11/10/2025 9:16,98.58,89.29,100.81,96.62,,,
90338,11/10/2025 9:16,98.35,88.95,100.18,95.38,,,
90339,11/10/2025 9:16,98.24,88.61,99.39,92.68,,,
90340,11/10/2025 9:16,98.4,88.43,98.04,91.98,,,
90341,11/10/2025 9:17,98.06,88.02,97.29,91.26,,,
90342,11/10/2025 9:17,97.05,87.82,96.94,91.47,,,
90343,11/10/2025 9:17,96.44,87.69,96.31,90.73,,,
90344,11/10/2025 9:17,94.8,87.75,95.59,89.94,,,
90345,11/10/2025 9:17,95.27,87.8,95.41,89.19,,,
90346,11/10/2025 9:17,95.4,87.84,95.65,88.68,,,
90347,11/10/2025 9:17,95.72,87.67,96.06,88.52,,,
90348,11/10/2025 9:17,96.51,87.55,95.43,87.8,,,
90349,11/10/2025 9:17,97.27,87.46,94.51,87.55,,,
90350,11/10/2025 9:17,97.25,87.28,95.16,87.82,,,
90351,11/10/2025 9:17,97.43,87.37,95.92,87.69,,,
90352,11/10/2025 9:17,97.38,87.57,95.67,87.48,,,
90353,11/10/2025 9:17,97.34,87.62,94.98,86.43,,,
90354,11/10/2025 9:17,97.5,87.31,94.68,86.94,,,
90355,11/10/2025 9:17,96.96,87.48,95.18,86.36,,,
90356,11/10/2025 9:17,95.88,87.46,95.86,86.74,,,
90357,11/10/2025 9:17,95.9,87.19,95.49,86.92,,,
90358,11/10/2025 9:17,96.24,87.15,95.45,86.16,,,
90359,11/10/2025 9:17,95.67,86.56,95.49,85.87,,,
90360,11/10/2025 9:17,95.36,86.67,95,85.64,,,
90361,11/10/2025 9:18,95.94,86.52,94.69,85.15,,,
90362,11/10/2025 9:18,95.86,86.34,95.07,85.24,,,
90363,11/10/2025 9:18,95.54,86.11,94.8,85.42,,,
90364,11/10/2025 9:18,95.43,85.73,95.2,85.62,,,
90365,11/10/2025 9:18,95.72,85.57,94.53,85.51,,,
90366,11/10/2025 9:18,95.45,85.12,95,85.73,,,
90367,11/10/2025 9:18,95.77,85.21,95.16,87.26,,,
90368,11/10/2025 9:18,95.83,85.44,95.2,88.29,,,
90369,11/10/2025 9:18,96.33,85.08,95.29,87.1,,,
90370,11/10/2025 9:18,96.1,85.28,95.31,85.93,,,
90371,11/10/2025 9:18,95.97,85.77,95.94,86.11,,,
90372,11/10/2025 9:18,96.39,86.05,96.48,88.9,,,
90373,11/10/2025 9:18,96.64,86.4,96.62,91.2,,,
90374,11/10/2025 9:18,96.91,86.65,96.44,91.81,,,
90375,11/10/2025 9:18,97.32,86.9,96.69,93.43,,,
90376,11/10/2025 9:18,96.85,87.19,97.23,94.06,,,
90377,11/10/2025 9:18,96.89,87.35,97.56,94.48,,,
90378,11/10/2025 9:18,97.38,87.58,97.45,94.93,,,
90379,11/10/2025 9:18,96.21,87.64,97.93,94.95,,,
90380,11/10/2025 9:18,96.49,87.87,98.22,95.97,,,
90381,11/10/2025 9:19,96.94,88.09,98.19,96.93,,,
90382,11/10/2025 9:19,96.84,88.41,97.93,96.87,,,
90383,11/10/2025 9:19,96.71,88.54,98.08,95.85,,,
90384,11/10/2025 9:19,97.18,88.81,98.65,95.65,,,
90385,11/10/2025 9:19,96.87,88.95,99.19,95.74,,,
90386,11/10/2025 9:19,95.97,88.9,99.19,95.5,,,
90387,11/10/2025 9:19,95.43,89.04,98.33,95.56,,,
90388,11/10/2025 9:19,95.7,89.17,97.36,95.79,,,
90389,11/10/2025 9:19,96.19,89.26,97.38,96.12,,,
90390,11/10/2025 9:19,96.31,89.35,97.54,95.76,,,
90391,11/10/2025 9:19,96.35,89.26,97.99,95.65,,,
90392,11/10/2025 9:19,96.96,89.26,99.14,95.76,,,
90393,11/10/2025 9:19,97.05,89.38,98.26,95.81,,,
90394,11/10/2025 9:19,96.89,89.38,98.92,95.77,,,
90395,11/10/2025 9:19,97.2,89.47,98.85,96.1,,,
90396,11/10/2025 9:19,97.86,89.37,99.27,95.83,,,
90397,11/10/2025 9:19,97.88,89.55,99.14,95.77,,,
90398,11/10/2025 9:19,97.93,89.38,98.64,96.13,,,
90399,11/10/2025 9:19,98.47,89.33,99.14,96.64,,,
90400,11/10/2025 9:19,98.19,89.29,99.19,97.09,,,
90401,11/10/2025 9:20,98.55,89.35,98.56,97.48,,,
90402,11/10/2025 9:20,98.64,89.55,99.34,98.28,,,
90403,11/10/2025 9:20,98.64,89.51,99.66,98.24,,,
90404,11/10/2025 9:20,98.62,89.51,100.22,97.27,,,
90405,11/10/2025 9:20,98.13,89.62,100.74,97.79,,,
90406,11/10/2025 9:20,97.83,89.8,101.3,97.95,,,
90407,11/10/2025 9:20,97.43,89.96,101.12,98.58,,,
90408,11/10/2025 9:20,97.93,89.98,100.62,98.47,,,
90409,11/10/2025 9:20,97.52,89.94,99.52,98.94,,,
90410,11/10/2025 9:20,98.38,89.76,99.28,97.65,,,
90411,11/10/2025 9:20,98.1,89.74,98.15,96.75,,,
90412,11/10/2025 9:20,97.93,89.56,98.65,96.78,,,
90413,11/10/2025 9:20,96.57,89.51,99.36,96.87,,,
90414,11/10/2025 9:20,97.23,89.42,99.54,96.6,,,
90415,11/10/2025 9:20,97.02,89.33,100.29,96.17,,,
90416,11/10/2025 9:20,96.35,89.26,100.65,96.37,,,
90417,11/10/2025 9:20,95.16,89.29,100.35,95.67,,,
90418,11/10/2025 9:20,94.23,89.19,100.17,95.52,,,
90419,11/10/2025 9:20,94.33,89.1,100.31,95.31,,,
90420,11/10/2025 9:20,94.62,89.1,100.62,95.31,,,
90421,11/10/2025 9:21,94.98,89.02,101.17,95.25,,,
90422,11/10/2025 9:21,96.12,89.15,101.82,96.03,,,
90423,11/10/2025 9:21,96.28,89.24,101.8,96.84,,,
90424,11/10/2025 9:21,96.39,89.4,101.79,96.24,,,
90425,11/10/2025 9:21,97.23,89.65,101.66,95.88,,,
90426,11/10/2025 9:21,97.79,89.87,102.38,96.01,,,
90427,11/10/2025 9:21,97.79,89.98,101.12,95.18,,,
90428,11/10/2025 9:21,97.34,90.1,99.9,95.11,,,
90429,11/10/2025 9:21,96.69,90.28,99.54,95.07,,,
90430,11/10/2025 9:21,97.5,90.41,100.56,94.53,,,
90431,11/10/2025 9:21,98.22,90.54,101.26,94.48,,,
90432,11/10/2025 9:21,98.1,90.59,101.66,94.5,,,
90433,11/10/2025 9:21,98.04,90.7,102.42,93.83,,,
90434,11/10/2025 9:21,98.51,90.88,102.47,93.79,,,
90435,11/10/2025 9:21,98.87,90.88,102.45,93.33,,,
90436,11/10/2025 9:21,97.14,90.93,102.25,93.63,,,
90437,11/10/2025 9:21,96.98,91.06,102.25,93.81,,,
90438,11/10/2025 9:21,98.06,91.2,102.72,93.97,,,
90439,11/10/2025 9:21,97.79,91.22,103.28,93.76,,,
90440,11/10/2025 9:21,98.35,91.44,103.46,94.24,,,
90441,11/10/2025 9:22,98.01,91.58,104.13,94.32,,,
90442,11/10/2025 9:22,98.06,91.81,103.96,94.32,,,
90443,11/10/2025 9:22,98.46,92.03,103.35,94.35,,,
90444,11/10/2025 9:22,97.72,92.03,103.01,94.64,,,
90445,11/10/2025 9:22,98.06,92.16,103.64,95.09,,,
90446,11/10/2025 9:22,97.95,92.19,104.02,94.68,,,
90447,11/10/2025 9:22,97.63,92.16,103.84,94.46,,,
90448,11/10/2025 9:22,97.34,92.28,103.64,93.47,,,
90449,11/10/2025 9:22,97.3,92.34,103.51,92.46,,,
90450,11/10/2025 9:22,96.76,92.48,103.93,93.04,,,
90451,11/10/2025 9:22,97.5,92.52,103.14,92.55,,,
90452,11/10/2025 9:22,97.77,92.41,103.23,93.15,,,
90453,11/10/2025 9:22,97.84,92.43,103.05,93.15,,,
90454,11/10/2025 9:22,97.59,92.39,102.49,92.57,,,
90455,11/10/2025 9:22,97.36,92.52,102.22,92.39,,,
90456,11/10/2025 9:22,97.14,92.57,102.43,91.94,,,
90457,11/10/2025 9:22,96.64,92.44,101.8,92.28,,,
90458,11/10/2025 9:22,96.31,92.34,102.11,93.06,,,
90459,11/10/2025 9:22,96.57,92.41,102.33,93.02,,,
90460,11/10/2025 9:22,97.21,92.32,102.49,93.72,,,
90461,11/10/2025 9:23,97.63,92.21,102.63,94.41,,,
90462,11/10/2025 9:23,98.69,92.43,102.88,95.18,,,
90463,11/10/2025 9:23,99.32,92.5,102.24,95.34,,,
90464,11/10/2025 9:23,99.75,92.35,101.95,97.21,,,
90465,11/10/2025 9:23,99.61,92.35,101.25,97.72,,,
90466,11/10/2025 9:23,99.37,92.34,100.87,98.17,,,
90467,11/10/2025 9:23,98.71,92.59,100.47,97.77,,,
90468,11/10/2025 9:23,98.4,92.59,101.05,97.54,,,
90469,11/10/2025 9:23,97.97,92.75,101.08,96.12,,,
90470,11/10/2025 9:23,97.3,92.46,100.98,96.4,,,
90471,11/10/2025 9:23,97.7,92.53,100.47,95.49,,,
90472,11/10/2025 9:23,96.6,92.57,100.71,95.16,,,
90473,11/10/2025 9:23,96.62,92.59,101.21,94.91,,,
90474,11/10/2025 9:23,96.98,92.7,101.46,94.78,,,
90475,11/10/2025 9:23,97.18,92.73,101.34,94.77,,,
90476,11/10/2025 9:23,97.63,92.97,101.41,94.82,,,
90477,11/10/2025 9:23,97.45,93.02,101.55,95.31,,,
90478,11/10/2025 9:23,97.92,93.09,101.79,95.54,,,
90479,11/10/2025 9:23,97.38,93.11,101.61,95.83,,,
90480,11/10/2025 9:23,97.61,93.24,101.21,96.35,,,
90481,11/10/2025 9:24,98.02,93.15,100.83,96.6,,,
90482,11/10/2025 9:24,98.33,93.04,101.08,96.37,,,
90483,11/10/2025 9:24,98.11,93.16,101.19,96.46,,,
90484,11/10/2025 9:24,98.1,93.16,101.21,97.36,,,
90485,11/10/2025 9:24,98.28,93.27,101.35,97.9,,,
90486,11/10/2025 9:24,97.63,93.34,101.95,97.83,,,
90487,11/10/2025 9:24,97.63,93.36,102.51,98.62,,,
90488,11/10/2025 9:24,97.59,93.38,102.76,97.88,,,
90489,11/10/2025 9:24,97.66,93.34,102.94,97.59,,,
90490,11/10/2025 9:24,97.43,93.2,103.19,97.68,,,
90491,11/10/2025 9:24,96.3,93.2,102.6,95.74,,,
90492,11/10/2025 9:24,96.35,92.95,102.22,95.4,,,
90493,11/10/2025 9:24,97.23,92.88,102,95.86,,,
90494,11/10/2025 9:24,97.57,92.82,101.73,96.84,,,
90495,11/10/2025 9:24,97.25,92.75,101.08,97.36,,,
90496,11/10/2025 9:24,97.11,92.68,101.03,96.62,,,
90497,11/10/2025 9:24,97.86,92.68,100.74,95.25,,,
90498,11/10/2025 9:24,97.86,92.73,101.62,95.99,,,
90499,11/10/2025 9:24,98.49,92.73,101.95,96.71,,,
90500,11/10/2025 9:24,98.33,92.66,102.11,97.61,,,
90501,11/10/2025 9:25,98.62,92.57,102.58,97.99,,,
90502,11/10/2025 9:25,98.94,92.37,102.15,97.14,,,
90503,11/10/2025 9:25,98.06,92.32,102.11,96.17,,,
90504,11/10/2025 9:25,97.25,92.41,101.77,94.64,,,
90505,11/10/2025 9:25,96.96,92.48,101.7,94.24,,,
90506,11/10/2025 9:25,97.72,92.5,101.7,91.96,,,
90507,11/10/2025 9:25,97.65,92.48,101.71,90.75,,,
90508,11/10/2025 9:25,98.33,92.1,101.73,89.76,,,
90509,11/10/2025 9:25,97.97,91.63,100.65,88.2,,,
90510,11/10/2025 9:25,97.88,91.2,100.11,87.21,,,
90511,11/10/2025 9:25,97.54,91.2,100.53,88.66,,,
90512,11/10/2025 9:25,97.59,90.84,99.99,88.86,,,
90513,11/10/2025 9:25,97.65,89.55,98.62,89.26,,,
90514,11/10/2025 9:25,97.75,88.9,97.09,88.47,,,
90515,11/10/2025 9:25,97.18,88.21,95.74,87.96,,,
90516,11/10/2025 9:25,96.6,87.49,95.36,88.43,,,
90517,11/10/2025 9:25,96.4,87.46,95.27,88.7,,,
90518,11/10/2025 9:25,96.15,87.3,94.42,88.21,,,
90519,11/10/2025 9:25,95.22,87.06,94.06,88.05,,,
90520,11/10/2025 9:25,95.2,87.04,94.19,88,,,
90521,11/10/2025 9:26,95.4,87.12,94.5,88.14,,,
90522,11/10/2025 9:26,95.47,87.48,95.63,88.2,,,
90523,11/10/2025 9:26,95.52,87.94,96.39,89.38,,,
90524,11/10/2025 9:26,96.51,88.21,96.64,89.67,,,
90525,11/10/2025 9:26,97.41,88.61,97.03,90.16,,,
90526,11/10/2025 9:26,97.65,88.72,96.62,89.69,,,
90527,11/10/2025 9:26,97.92,88.83,97,90.1,,,
90528,11/10/2025 9:26,98.06,88.97,98.08,90.99,,,
90529,11/10/2025 9:26,98.24,89.2,98.26,91.47,,,
90530,11/10/2025 9:26,98.4,89.56,99.75,93.47,,,
90531,11/10/2025 9:26,98.82,89.98,100.24,95.76,,,
90532,11/10/2025 9:26,98.53,90.28,99.82,97.38,,,
90533,11/10/2025 9:26,98.51,90.5,100.08,97.97,,,
90534,11/10/2025 9:26,98.17,90.75,100.63,98.64,,,
90535,11/10/2025 9:26,98.02,90.95,101.05,97.95,,,
90536,11/10/2025 9:26,97.99,91.33,101.26,98.2,,,
90537,11/10/2025 9:26,98.35,91.47,101.17,98.49,,,
90538,11/10/2025 9:26,98.51,91.38,100.94,99.05,,,
90539,11/10/2025 9:26,99.57,91.42,100.71,98.64,,,
90540,11/10/2025 9:26,99.61,91.33,100.29,97.75,,,
90541,11/10/2025 9:27,99.16,91.35,100.42,98.15,,,
90542,11/10/2025 9:27,99.18,91.31,100.35,99.05,,,
90543,11/10/2025 9:27,98.87,91.42,100.35,98.78,,,
90544,11/10/2025 9:27,98.35,91.47,99.86,98.02,,,
90545,11/10/2025 9:27,97.79,91.45,99.86,97.63,,,
90546,11/10/2025 9:27,98.31,91.58,99.43,97.61,,,
90547,11/10/2025 9:27,97.54,91.56,99.03,97.93,,,
90548,11/10/2025 9:27,97.43,91.4,99.54,98.02,,,
90549,11/10/2025 9:27,97.65,91.35,100.11,97.5,,,
90550,11/10/2025 9:27,97.43,91.36,100.42,96.35,,,
90551,11/10/2025 9:27,96.8,91.26,100.67,95.94,,,
90552,11/10/2025 9:27,96.84,91.36,101.44,95.2,,,
90553,11/10/2025 9:27,96.33,91.31,101.5,95.04,,,
90554,11/10/2025 9:27,96.28,91.58,101.73,95.68,,,
90555,11/10/2025 9:27,96.19,91.78,102.09,94.93,,,
90556,11/10/2025 9:27,95.22,91.89,102.04,93.24,,,
90557,11/10/2025 9:27,95.79,91.94,101.16,93.87,,,
90558,11/10/2025 9:27,96.69,91.83,100.13,95.32,,,
90559,11/10/2025 9:27,97.72,91.38,100.26,95.13,,,
90560,11/10/2025 9:27,98.76,91.78,100.17,95.7,,,
90561,11/10/2025 9:28,99.61,91.56,100.56,96.01,,,
90562,11/10/2025 9:28,100.4,91.56,101.28,95.79,,,
90563,11/10/2025 9:28,100.36,91.72,101.86,95.43,,,
90564,11/10/2025 9:28,100.49,91.9,102.09,95.32,,,
90565,11/10/2025 9:28,100.11,91.4,101.95,94.95,,,
90566,11/10/2025 9:28,100.51,91.42,101.16,94.93,,,
90567,11/10/2025 9:28,100.42,91.56,101.57,95.72,,,
90568,11/10/2025 9:28,100.58,91.85,100.27,95.36,,,
90569,11/10/2025 9:28,99.63,91.67,100.51,95.65,,,
90570,11/10/2025 9:28,99.16,91.67,100.89,95.83,,,
90571,11/10/2025 9:28,99.14,91.8,101.35,95.72,,,
90572,11/10/2025 9:28,98.71,92.05,101.39,95.67,,,
90573,11/10/2025 9:28,98.65,92.39,100.99,95.2,,,
90574,11/10/2025 9:28,98.35,92.71,100.81,94.44,,,
90575,11/10/2025 9:28,98.29,93.18,100.42,93.87,,,
90576,11/10/2025 9:28,98.89,93.18,100.78,93.85,,,
90577,11/10/2025 9:28,99.19,93.31,100.76,94.01,,,
90578,11/10/2025 9:28,98.87,93.47,101.46,94.35,,,
90579,11/10/2025 9:28,98.74,93.52,101.95,95.36,,,
90580,11/10/2025 9:28,99.18,93.61,101.79,96.21,,,
90581,11/10/2025 9:29,98.42,93.74,102.02,97.12,,,
90582,11/10/2025 9:29,98.11,93.96,102.13,96.42,,,
90583,11/10/2025 9:29,97.77,94.15,102.45,97.59,,,
90584,11/10/2025 9:29,98.1,94.08,101.77,97.5,,,
90585,11/10/2025 9:29,98.13,94.26,101.07,95.72,,,
90586,11/10/2025 9:29,98.67,94.35,100.67,96.31,,,
90587,11/10/2025 9:29,98.01,94.37,100.31,95.56,,,
90588,11/10/2025 9:29,97.74,94.32,100.29,95.74,,,
90589,11/10/2025 9:29,98.47,94.26,100.67,96.35,,,
90590,11/10/2025 9:29,97.21,93.94,101.14,96.85,,,
90591,11/10/2025 9:29,95.95,94.23,99.9,97.45,,,
90592,11/10/2025 9:29,96.03,94.26,99.14,97.74,,,
90593,11/10/2025 9:29,96.6,94.42,99.57,97.07,,,
90594,11/10/2025 9:29,97.29,94.5,99.55,96.53,,,
90595,11/10/2025 9:29,96.53,94.66,99.97,96.17,,,
90596,11/10/2025 9:29,97.47,94.75,101.14,97.03,,,
90597,11/10/2025 9:29,97.12,94.8,101.23,97.14,,,
90598,11/10/2025 9:29,97.2,94.8,101.43,97.39,,,
90599,11/10/2025 9:29,96.8,94.51,101.16,97.23,,,
90600,11/10/2025 9:29,97.3,94.19,101.7,97.38,,,
90601,11/10/2025 9:30,97,94.33,101.86,97.84,,,
