"Plot Title: three"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: A)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: B)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: C)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: D)","Host Connected (LGR S/N: 21504775)","Stopped (LGR S/N: 21504775)","End Of File (LGR S/N: 21504775)"
91074,11/10/25 09:53:39 AM,101.77,101.16,108.82,97.75,,,
91075,11/10/25 09:53:42 AM,101.97,102.87,109.74,97.07,,,
91076,11/10/25 09:53:45 AM,101.89,102.60,109.33,98.13,,,
91077,11/10/25 09:53:48 AM,101.32,102.45,108.19,98.11,,,
91078,11/10/25 09:53:51 AM,100.74,103.51,107.53,97.84,,,
91079,11/10/25 09:53:54 AM,98.64,103.84,107.60,97.97,,,
91080,11/10/25 09:53:57 AM,97.75,103.35,107.94,96.57,,,
91081,11/10/25 09:54:00 AM,98.15,103.87,107.73,96.13,,,
91082,11/10/25 09:54:03 AM,98.62,103.87,108.77,96.49,,,
91083,11/10/25 09:54:06 AM,98.73,103.86,106.66,96.91,,,
91084,11/10/25 09:54:09 AM,97.79,102.97,106.52,96.01,,,
91085,11/10/25 09:54:12 AM,98.47,103.50,107.78,96.06,,,
91086,11/10/25 09:54:15 AM,98.87,104.49,108.30,98.22,,,
91087,11/10/25 09:54:18 AM,98.89,103.73,108.10,100.42,,,
91088,11/10/25 09:54:21 AM,98.94,104.16,107.89,100.26,,,
91089,11/10/25 09:54:24 AM,98.62,103.55,107.40,99.14,,,
91090,11/10/25 09:54:27 AM,98.58,104.05,106.74,98.15,,,
91091,11/10/25 09:54:30 AM,98.60,103.51,106.59,97.21,,,
91092,11/10/25 09:54:33 AM,98.35,102.33,105.37,96.49,,,
91093,11/10/25 09:54:36 AM,98.37,101.80,104.54,95.99,,,
91094,11/10/25 09:54:39 AM,98.67,100.96,105.84,95.76,,,
91095,11/10/25 09:54:42 AM,99.19,101.77,106.81,95.95,,,
91096,11/10/25 09:54:45 AM,99.84,101.14,108.01,96.51,,,
91097,11/10/25 09:54:48 AM,100.13,101.19,108.32,96.04,,,
91098,11/10/25 09:54:51 AM,100.38,101.55,109.31,95.95,,,
91099,11/10/25 09:54:54 AM,100.49,102.27,109.45,96.98,,,
91100,11/10/25 09:54:57 AM,100.78,101.66,108.66,97.93,,,
91101,11/10/25 09:55:00 AM,100.62,101.39,108.39,98.51,,,
91102,11/10/25 09:55:03 AM,100.71,101.55,108.41,97.39,,,
91103,11/10/25 09:55:06 AM,101.25,101.28,108.48,97.32,,,
91104,11/10/25 09:55:09 AM,101.57,100.69,107.78,97.77,,,
91105,11/10/25 09:55:12 AM,101.43,99.99,108.84,97.39,,,
91106,11/10/25 09:55:15 AM,102.04,100.29,109.33,97.29,,,
91107,11/10/25 09:55:18 AM,102.60,101.16,109.80,97.30,,,
91108,11/10/25 09:55:21 AM,103.26,101.86,111.04,98.31,,,
91109,11/10/25 09:55:24 AM,103.59,102.99,112.01,99.93,,,
91110,11/10/25 09:55:27 AM,103.86,104.63,112.95,100.06,,,
91111,11/10/25 09:55:30 AM,103.84,107.13,113.67,100.92,,,
91112,11/10/25 09:55:33 AM,102.63,107.47,113.95,100.85,,,
91113,11/10/25 09:55:36 AM,102.60,108.97,113.72,101.25,,,
91114,11/10/25 09:55:39 AM,103.01,109.62,112.35,100.69,,,
91115,11/10/25 09:55:42 AM,103.33,109.29,113.00,101.80,,,
91116,11/10/25 09:55:45 AM,103.66,109.15,112.96,102.78,,,
91117,11/10/25 09:55:48 AM,104.00,110.03,112.80,102.99,,,
91118,11/10/25 09:55:51 AM,104.14,109.54,112.37,103.77,,,
91119,11/10/25 09:55:54 AM,104.02,109.54,112.66,103.84,,,
91120,11/10/25 09:55:57 AM,104.32,110.25,112.68,101.97,,,
91121,11/10/25 09:56:00 AM,104.74,110.08,112.71,101.64,,,
91122,11/10/25 09:56:03 AM,105.13,110.39,111.92,101.57,,,
91123,11/10/25 09:56:06 AM,105.21,109.17,111.85,100.78,,,
91124,11/10/25 09:56:09 AM,105.44,108.64,110.95,99.18,,,
91125,11/10/25 09:56:12 AM,105.39,107.83,110.97,98.91,,,
91126,11/10/25 09:56:15 AM,104.32,106.70,110.26,98.15,,,
91127,11/10/25 09:56:18 AM,104.13,105.94,110.91,98.55,,,
91128,11/10/25 09:56:21 AM,104.29,107.38,111.97,99.18,,,
91129,11/10/25 09:56:24 AM,104.63,108.46,112.41,100.36,,,
91130,11/10/25 09:56:27 AM,104.79,109.04,113.16,100.27,,,
91131,11/10/25 09:56:30 AM,104.72,108.50,112.50,99.84,,,
91132,11/10/25 09:56:33 AM,104.34,108.19,111.78,99.48,,,
91133,11/10/25 09:56:36 AM,103.73,108.61,110.37,101.17,,,
91134,11/10/25 09:56:39 AM,103.30,107.60,109.26,100.99,,,
91135,11/10/25 09:56:42 AM,102.70,106.81,108.57,99.25,,,
91136,11/10/25 09:56:45 AM,102.15,106.00,107.78,97.74,,,
91137,11/10/25 09:56:48 AM,101.91,104.94,106.56,96.60,,,
91138,11/10/25 09:56:51 AM,102.00,103.68,105.85,96.12,,,
91139,11/10/25 09:56:54 AM,101.48,102.47,105.80,96.49,,,
91140,11/10/25 09:56:57 AM,100.29,102.16,107.22,96.51,,,
91141,11/10/25 09:57:00 AM,100.11,102.36,107.42,96.85,,,
91142,11/10/25 09:57:03 AM,99.18,101.70,108.75,97.59,,,
91143,11/10/25 09:57:06 AM,99.16,102.99,109.29,97.66,,,
91144,11/10/25 09:57:09 AM,98.04,103.28,110.43,97.50,,,
91145,11/10/25 09:57:12 AM,98.17,104.72,111.92,97.50,,,
91146,11/10/25 09:57:15 AM,98.67,104.32,110.88,99.21,,,
91147,11/10/25 09:57:18 AM,98.87,103.84,111.22,98.73,,,
91148,11/10/25 09:57:21 AM,99.39,103.95,110.61,99.01,,,
91149,11/10/25 09:57:24 AM,99.79,105.33,111.15,99.01,,,
91150,11/10/25 09:57:27 AM,100.22,106.90,111.69,99.27,,,
91151,11/10/25 09:57:30 AM,100.67,107.73,111.25,100.81,,,
91152,11/10/25 09:57:33 AM,100.96,106.90,109.06,100.80,,,
91153,11/10/25 09:57:36 AM,101.08,106.47,107.73,100.15,,,
91154,11/10/25 09:57:39 AM,101.30,106.77,107.40,98.38,,,
91155,11/10/25 09:57:42 AM,101.50,107.28,107.71,98.78,,,
91156,11/10/25 09:57:45 AM,101.34,105.71,108.32,100.74,,,
91157,11/10/25 09:57:48 AM,101.08,106.41,109.81,100.29,,,
91158,11/10/25 09:57:51 AM,101.30,107.15,109.67,99.73,,,
91159,11/10/25 09:57:54 AM,101.14,106.59,109.44,100.96,,,
91160,11/10/25 09:57:57 AM,100.85,107.11,107.94,100.92,,,
91161,11/10/25 09:58:00 AM,100.85,107.22,106.77,99.91,,,
91162,11/10/25 09:58:03 AM,100.89,106.52,106.59,98.89,,,
91163,11/10/25 09:58:06 AM,100.62,106.54,106.48,97.25,,,
91164,11/10/25 09:58:09 AM,100.51,105.37,106.47,97.05,,,
91165,11/10/25 09:58:12 AM,100.42,103.75,105.82,97.65,,,
91166,11/10/25 09:58:15 AM,100.24,103.05,107.22,97.45,,,
91167,11/10/25 09:58:18 AM,100.78,103.66,106.93,98.60,,,
91168,11/10/25 09:58:21 AM,100.99,102.54,106.16,98.19,,,
91169,11/10/25 09:58:24 AM,101.17,101.80,105.89,98.06,,,
91170,11/10/25 09:58:27 AM,101.35,101.52,106.41,98.46,,,
91171,11/10/25 09:58:30 AM,101.57,102.38,107.01,99.39,,,
91172,11/10/25 09:58:33 AM,101.75,103.01,106.92,99.50,,,
91173,11/10/25 09:58:36 AM,101.39,102.61,105.69,99.03,,,
91174,11/10/25 09:58:39 AM,101.10,102.58,106.00,98.38,,,
91175,11/10/25 09:58:42 AM,100.92,103.71,106.72,97.84,,,
91176,11/10/25 09:58:45 AM,101.26,105.51,107.35,97.93,,,
91177,11/10/25 09:58:48 AM,100.29,105.26,107.58,96.06,,,
91178,11/10/25 09:58:51 AM,98.96,104.72,107.96,95.61,,,
91179,11/10/25 09:58:54 AM,98.47,104.22,108.28,96.04,,,
91180,11/10/25 09:58:57 AM,97.30,104.81,108.84,96.24,,,
91181,11/10/25 09:59:00 AM,97.43,105.78,108.09,96.10,,,
91182,11/10/25 09:59:03 AM,98.19,106.57,108.81,96.66,,,
91183,11/10/25 09:59:06 AM,98.80,105.58,109.20,98.44,,,
91184,11/10/25 09:59:09 AM,99.23,105.93,108.84,98.19,,,
91185,11/10/25 09:59:12 AM,99.61,106.54,108.48,98.17,,,
91186,11/10/25 09:59:15 AM,99.77,106.38,107.76,98.42,,,
91187,11/10/25 09:59:18 AM,99.79,106.79,108.09,98.40,,,
91188,11/10/25 09:59:21 AM,99.82,106.12,108.00,98.44,,,
91189,11/10/25 09:59:24 AM,99.93,107.11,107.76,99.37,,,
91190,11/10/25 09:59:27 AM,99.82,107.33,106.41,99.41,,,
91191,11/10/25 09:59:30 AM,99.95,107.53,105.75,99.28,,,
91192,11/10/25 09:59:33 AM,99.81,108.03,106.66,99.52,,,
91193,11/10/25 09:59:36 AM,99.34,107.33,107.28,98.53,,,
91194,11/10/25 09:59:39 AM,99.16,105.91,107.20,97.72,,,
91195,11/10/25 09:59:42 AM,97.30,104.41,107.62,97.34,,,
91196,11/10/25 09:59:45 AM,96.06,104.47,108.61,97.30,,,
91197,11/10/25 09:59:48 AM,94.69,104.09,107.19,98.44,,,
91198,11/10/25 09:59:51 AM,94.48,103.55,107.62,97.90,,,
91199,11/10/25 09:59:54 AM,93.70,103.75,108.50,97.12,,,
91200,11/10/25 09:59:57 AM,93.00,104.47,109.38,96.91,,,
91201,11/10/25 10:00:00 AM,93.16,106.05,110.10,97.66,,,
91202,11/10/25 10:00:03 AM,94.01,106.61,111.09,98.26,,,
91203,11/10/25 10:00:06 AM,95.16,106.79,111.85,99.07,,,
91204,11/10/25 10:00:09 AM,96.22,107.53,112.39,99.48,,,
91205,11/10/25 10:00:12 AM,97.12,107.04,110.44,99.36,,,
91206,11/10/25 10:00:15 AM,97.86,106.70,110.57,99.88,,,
91207,11/10/25 10:00:18 AM,98.35,105.75,110.73,99.73,,,
91208,11/10/25 10:00:21 AM,98.62,105.10,110.62,99.48,,,
91209,11/10/25 10:00:24 AM,99.27,103.75,109.54,99.05,,,
91210,11/10/25 10:00:27 AM,99.55,102.87,109.98,99.00,,,
91211,11/10/25 10:00:30 AM,99.95,102.16,110.39,98.62,,,
91212,11/10/25 10:00:33 AM,100.45,102.00,110.82,98.06,,,
91213,11/10/25 10:00:36 AM,100.71,102.07,111.40,97.65,,,
91214,11/10/25 10:00:39 AM,100.80,102.34,110.39,96.62,,,
91215,11/10/25 10:00:42 AM,101.12,102.51,108.79,96.82,,,
91216,11/10/25 10:00:45 AM,101.50,103.50,108.57,97.25,,,
91217,11/10/25 10:00:48 AM,101.48,104.14,108.05,97.93,,,
91218,11/10/25 10:00:51 AM,101.21,104.41,108.14,96.26,,,
91219,11/10/25 10:00:54 AM,101.30,105.19,107.98,95.63,,,
91220,11/10/25 10:00:57 AM,101.48,103.95,108.64,97.23,,,
91221,11/10/25 10:01:00 AM,101.79,103.24,109.47,97.20,,,
91222,11/10/25 10:01:03 AM,101.79,102.15,110.28,97.29,,,
91223,11/10/25 10:01:06 AM,101.68,102.33,111.00,96.98,,,
91224,11/10/25 10:01:09 AM,101.61,102.31,110.71,96.87,,,
91225,11/10/25 10:01:12 AM,101.50,101.30,109.89,96.30,,,
91226,11/10/25 10:01:15 AM,101.59,101.82,110.71,97.30,,,
91227,11/10/25 10:01:18 AM,101.55,103.23,111.70,97.59,,,
91228,11/10/25 10:01:21 AM,101.62,103.46,110.71,99.59,,,
91229,11/10/25 10:01:24 AM,101.52,104.58,110.14,99.68,,,
91230,11/10/25 10:01:27 AM,101.28,105.21,109.40,99.16,,,
91231,11/10/25 10:01:30 AM,101.17,105.33,108.79,97.57,,,
91232,11/10/25 10:01:33 AM,101.07,105.30,108.73,96.73,,,
91233,11/10/25 10:01:36 AM,100.99,104.97,109.00,95.29,,,
91234,11/10/25 10:01:39 AM,101.07,104.61,109.45,94.28,,,
91235,11/10/25 10:01:42 AM,100.67,103.55,109.33,94.42,,,
91236,11/10/25 10:01:45 AM,99.57,102.92,109.78,94.23,,,
91237,11/10/25 10:01:48 AM,99.55,103.82,110.89,94.59,,,
91238,11/10/25 10:01:51 AM,100.11,105.06,111.25,95.54,,,
91239,11/10/25 10:01:54 AM,99.95,105.94,110.62,95.95,,,
91240,11/10/25 10:01:57 AM,100.00,105.76,109.31,95.81,,,
91241,11/10/25 10:02:00 AM,99.73,106.41,109.51,95.34,,,
91242,11/10/25 10:02:03 AM,99.99,106.14,108.91,95.04,,,
91243,11/10/25 10:02:06 AM,99.52,105.21,109.29,95.43,,,
91244,11/10/25 10:02:09 AM,99.10,104.02,109.17,95.54,,,
91245,11/10/25 10:02:12 AM,97.18,103.26,109.09,95.81,,,
91246,11/10/25 10:02:15 AM,96.58,103.30,110.01,96.73,,,
91247,11/10/25 10:02:18 AM,96.13,103.14,109.76,97.36,,,
91248,11/10/25 10:02:21 AM,95.49,102.61,109.67,98.31,,,
91249,11/10/25 10:02:24 AM,95.36,103.39,111.27,98.76,,,
91250,11/10/25 10:02:27 AM,94.98,104.13,112.48,98.55,,,
91251,11/10/25 10:02:30 AM,94.95,105.40,113.74,98.11,,,
91252,11/10/25 10:02:33 AM,95.88,106.38,113.77,97.50,,,
91253,11/10/25 10:02:36 AM,97.05,106.81,112.32,98.04,,,
91254,11/10/25 10:02:39 AM,97.32,105.76,111.88,98.78,,,
91255,11/10/25 10:02:42 AM,97.86,106.00,112.10,99.10,,,
91256,11/10/25 10:02:45 AM,98.82,107.71,112.51,100.11,,,
91257,11/10/25 10:02:48 AM,99.18,107.13,111.78,99.09,,,
91258,11/10/25 10:02:51 AM,99.34,106.90,111.33,98.38,,,
91259,11/10/25 10:02:54 AM,99.48,105.93,110.23,98.51,,,
91260,11/10/25 10:02:57 AM,99.61,105.67,110.07,99.23,,,
91261,11/10/25 10:03:00 AM,99.88,104.95,110.62,98.96,,,
91262,11/10/25 10:03:03 AM,99.68,106.57,111.49,98.76,,,
91263,11/10/25 10:03:06 AM,98.87,105.84,111.56,97.52,,,
91264,11/10/25 10:03:09 AM,98.04,105.66,111.25,97.12,,,
91265,11/10/25 10:03:12 AM,97.88,104.47,111.36,96.80,,,
91266,11/10/25 10:03:15 AM,98.08,103.89,112.21,96.80,,,
91267,11/10/25 10:03:18 AM,98.19,104.43,111.92,97.54,,,
91268,11/10/25 10:03:21 AM,97.90,103.98,112.48,97.18,,,
91269,11/10/25 10:03:24 AM,98.08,104.27,113.09,98.47,,,
91270,11/10/25 10:03:27 AM,98.51,106.16,114.55,98.65,,,
91271,11/10/25 10:03:30 AM,99.36,106.83,113.70,98.71,,,
91272,11/10/25 10:03:33 AM,99.57,106.18,113.36,97.39,,,
91273,11/10/25 10:03:36 AM,100.08,106.83,113.09,97.29,,,
91274,11/10/25 10:03:39 AM,100.56,107.13,112.26,98.49,,,
91275,11/10/25 10:03:42 AM,101.07,107.02,112.06,97.83,,,
91276,11/10/25 10:03:45 AM,100.92,108.05,111.94,95.83,,,
91277,11/10/25 10:03:48 AM,100.98,108.45,111.88,96.15,,,
91278,11/10/25 10:03:51 AM,101.71,109.09,110.84,97.47,,,
91279,11/10/25 10:03:54 AM,101.23,108.73,110.59,98.33,,,
91280,11/10/25 10:03:57 AM,101.08,108.43,109.80,98.37,,,
91281,11/10/25 10:04:00 AM,101.03,108.05,108.77,98.02,,,
91282,11/10/25 10:04:03 AM,101.05,107.47,108.18,98.33,,,
91283,11/10/25 10:04:06 AM,100.65,106.02,108.03,97.27,,,
91284,11/10/25 10:04:09 AM,100.60,105.30,107.38,96.40,,,
91285,11/10/25 10:04:12 AM,100.44,104.67,106.16,95.68,,,
91286,11/10/25 10:04:15 AM,100.29,103.89,105.94,94.68,,,
91287,11/10/25 10:04:18 AM,100.04,104.31,105.87,95.25,,,
91288,11/10/25 10:04:21 AM,99.91,104.40,107.02,95.77,,,
91289,11/10/25 10:04:24 AM,100.40,103.42,106.21,96.67,,,
91290,11/10/25 10:04:27 AM,100.78,104.23,107.31,98.74,,,
91291,11/10/25 10:04:30 AM,101.26,105.39,107.73,98.44,,,
91292,11/10/25 10:04:33 AM,101.23,107.19,107.65,97.90,,,
91293,11/10/25 10:04:36 AM,101.21,108.91,107.85,97.05,,,
91294,11/10/25 10:04:39 AM,101.37,109.45,108.14,97.23,,,
91295,11/10/25 10:04:42 AM,100.90,109.15,107.13,98.17,,,
91296,11/10/25 10:04:45 AM,100.42,108.12,106.75,97.57,,,
91297,11/10/25 10:04:48 AM,100.29,105.71,106.72,96.55,,,
91298,11/10/25 10:04:51 AM,100.35,105.39,107.40,94.96,,,
91299,11/10/25 10:04:54 AM,100.33,104.63,107.46,95.70,,,
91300,11/10/25 10:04:57 AM,100.33,104.38,106.65,96.08,,,
91301,11/10/25 10:05:00 AM,100.72,104.67,106.77,95.59,,,
91302,11/10/25 10:05:03 AM,100.92,103.89,108.00,95.25,,,
91303,11/10/25 10:05:06 AM,100.99,102.76,108.01,95.92,,,
91304,11/10/25 10:05:09 AM,100.96,102.31,108.63,95.70,,,
91305,11/10/25 10:05:12 AM,100.33,102.85,110.12,96.66,,,
91306,11/10/25 10:05:15 AM,100.02,103.24,111.54,97.41,,,
91307,11/10/25 10:05:18 AM,99.77,104.11,112.55,98.35,,,
91308,11/10/25 10:05:21 AM,100.27,105.60,113.63,99.39,,,
91309,11/10/25 10:05:24 AM,100.90,106.86,114.37,100.87,,,
91310,11/10/25 10:05:27 AM,101.37,106.11,113.43,99.91,,,
91311,11/10/25 10:05:30 AM,101.52,105.85,112.32,100.76,,,
91312,11/10/25 10:05:33 AM,101.82,106.30,111.60,101.95,,,
91313,11/10/25 10:05:36 AM,102.18,105.87,111.24,101.26,,,
91314,11/10/25 10:05:39 AM,102.18,105.10,110.39,99.27,,,
91315,11/10/25 10:05:42 AM,102.16,104.23,110.68,98.33,,,
91316,11/10/25 10:05:45 AM,102.16,104.50,109.94,97.45,,,
91317,11/10/25 10:05:48 AM,102.25,104.04,110.08,96.53,,,
91318,11/10/25 10:05:51 AM,102.61,105.53,108.93,97.57,,,
91319,11/10/25 10:05:54 AM,102.61,106.63,109.06,96.55,,,
91320,11/10/25 10:05:57 AM,102.34,107.04,108.88,96.44,,,
91321,11/10/25 10:06:00 AM,101.64,105.28,108.39,96.22,,,
91322,11/10/25 10:06:03 AM,101.34,104.13,107.04,96.12,,,
91323,11/10/25 10:06:06 AM,101.10,103.21,106.03,95.68,,,
91324,11/10/25 10:06:09 AM,100.56,102.31,103.82,95.27,,,
91325,11/10/25 10:06:12 AM,101.23,102.40,105.15,96.10,,,
91326,11/10/25 10:06:15 AM,101.55,104.11,105.91,97.84,,,
91327,11/10/25 10:06:18 AM,101.44,104.90,106.29,97.45,,,
91328,11/10/25 10:06:21 AM,101.53,105.82,107.08,98.62,,,
91329,11/10/25 10:06:24 AM,101.75,106.20,107.20,100.17,,,
91330,11/10/25 10:06:27 AM,101.64,106.84,108.55,100.74,,,
91331,11/10/25 10:06:30 AM,100.90,107.58,108.91,100.45,,,
91332,11/10/25 10:06:33 AM,100.62,107.65,108.14,100.58,,,
91333,11/10/25 10:06:36 AM,100.35,107.80,108.18,100.45,,,
91334,11/10/25 10:06:39 AM,100.06,108.70,108.75,99.57,,,
91335,11/10/25 10:06:42 AM,99.97,107.60,108.43,100.06,,,
91336,11/10/25 10:06:45 AM,99.68,107.67,108.16,99.99,,,
91337,11/10/25 10:06:48 AM,99.68,107.71,107.33,99.93,,,
91338,11/10/25 10:06:51 AM,99.73,107.83,107.37,98.67,,,
91339,11/10/25 10:06:54 AM,99.99,108.28,108.61,98.29,,,
91340,11/10/25 10:06:57 AM,99.95,109.15,109.06,97.74,,,
91341,11/10/25 10:07:00 AM,99.99,107.60,108.61,97.65,,,
91342,11/10/25 10:07:03 AM,99.77,107.71,108.84,97.00,,,
91343,11/10/25 10:07:06 AM,99.48,107.64,109.22,96.22,,,
91344,11/10/25 10:07:09 AM,99.64,107.65,109.00,94.98,,,
91345,11/10/25 10:07:12 AM,98.92,106.57,109.49,95.13,,,
91346,11/10/25 10:07:15 AM,98.29,104.45,110.46,96.67,,,
91347,11/10/25 10:07:18 AM,97.38,104.11,111.04,97.23,,,
91348,11/10/25 10:07:21 AM,97.18,103.73,111.24,98.62,,,
91349,11/10/25 10:07:24 AM,97.50,103.77,110.35,98.08,,,
91350,11/10/25 10:07:27 AM,97.86,102.87,110.14,98.80,,,
91351,11/10/25 10:07:30 AM,98.76,102.81,109.42,98.40,,,
91352,11/10/25 10:07:33 AM,99.05,101.91,109.69,97.56,,,
91353,11/10/25 10:07:36 AM,98.91,101.48,109.20,96.44,,,
91354,11/10/25 10:07:39 AM,97.90,99.79,106.99,96.24,,,
91355,11/10/25 10:07:42 AM,96.67,99.37,107.58,96.69,,,
91356,11/10/25 10:07:45 AM,97.00,100.65,107.35,96.64,,,
91357,11/10/25 10:07:48 AM,97.07,100.87,107.78,96.39,,,
91358,11/10/25 10:07:51 AM,97.32,102.13,108.37,97.20,,,
91359,11/10/25 10:07:54 AM,97.72,102.90,107.96,98.31,,,
91360,11/10/25 10:07:57 AM,97.81,102.20,106.70,98.17,,,
91361,11/10/25 10:08:00 AM,98.13,102.34,107.44,98.24,,,
91362,11/10/25 10:08:03 AM,98.28,104.45,108.36,99.66,,,
91363,11/10/25 10:08:06 AM,97.41,104.27,108.52,97.77,,,
91364,11/10/25 10:08:09 AM,95.86,104.16,109.24,97.38,,,
91365,11/10/25 10:08:12 AM,95.77,102.29,109.53,96.98,,,
91366,11/10/25 10:08:15 AM,95.49,102.29,110.12,97.36,,,
91367,11/10/25 10:08:18 AM,95.49,103.53,110.77,97.79,,,
91368,11/10/25 10:08:21 AM,96.57,104.83,109.85,98.96,,,
91369,11/10/25 10:08:24 AM,97.32,106.09,110.08,99.46,,,
91370,11/10/25 10:08:27 AM,97.74,107.37,109.67,99.63,,,
91371,11/10/25 10:08:30 AM,97.86,107.47,109.72,99.14,,,
91372,11/10/25 10:08:33 AM,98.31,107.29,109.69,98.82,,,
91373,11/10/25 10:08:36 AM,99.07,107.89,110.01,99.03,,,
91374,11/10/25 10:08:39 AM,99.54,108.70,110.07,99.23,,,
91375,11/10/25 10:08:42 AM,100.00,108.30,108.72,99.18,,,
91376,11/10/25 10:08:45 AM,100.53,108.41,108.64,100.17,,,
91377,11/10/25 10:08:48 AM,100.78,108.84,108.57,101.01,,,
91378,11/10/25 10:08:51 AM,100.85,109.13,107.29,100.51,,,
91379,11/10/25 10:08:54 AM,101.10,107.51,106.79,99.70,,,
91380,11/10/25 10:08:57 AM,101.35,106.68,106.77,100.62,,,
91381,11/10/25 10:09:00 AM,101.71,107.19,106.90,101.43,,,
91382,11/10/25 10:09:03 AM,101.77,106.09,106.77,100.33,,,
91383,11/10/25 10:09:06 AM,101.30,105.22,107.80,99.34,,,
91384,11/10/25 10:09:09 AM,100.08,104.32,109.09,98.55,,,
91385,11/10/25 10:09:12 AM,99.63,103.62,110.44,98.47,,,
91386,11/10/25 10:09:15 AM,99.97,103.42,111.51,98.29,,,
91387,11/10/25 10:09:18 AM,100.36,103.35,112.91,98.91,,,
91388,11/10/25 10:09:21 AM,99.70,103.96,112.33,100.67,,,
91389,11/10/25 10:09:24 AM,99.77,103.42,112.66,99.18,,,
91390,11/10/25 10:09:27 AM,100.31,103.19,112.17,99.45,,,
91391,11/10/25 10:09:30 AM,100.63,103.62,112.93,99.43,,,
91392,11/10/25 10:09:33 AM,100.81,104.94,113.40,99.77,,,
91393,11/10/25 10:09:36 AM,101.17,104.22,111.92,98.04,,,
91394,11/10/25 10:09:39 AM,101.39,102.87,111.16,98.22,,,
91395,11/10/25 10:09:42 AM,101.73,101.88,111.16,99.19,,,
91396,11/10/25 10:09:45 AM,102.06,101.43,111.16,100.47,,,
91397,11/10/25 10:09:48 AM,102.24,102.29,111.16,100.15,,,
91398,11/10/25 10:09:51 AM,103.10,103.12,111.06,100.29,,,
91399,11/10/25 10:09:54 AM,103.50,103.62,111.42,100.11,,,
91400,11/10/25 10:09:57 AM,102.99,104.45,110.50,99.52,,,
91401,11/10/25 10:10:00 AM,101.52,104.32,109.53,98.53,,,
91402,11/10/25 10:10:03 AM,101.37,104.58,109.90,97.66,,,
91403,11/10/25 10:10:06 AM,101.17,105.17,109.22,99.97,,,
91404,11/10/25 10:10:09 AM,99.68,103.68,107.80,97.92,,,
91405,11/10/25 10:10:12 AM,99.66,101.93,108.70,98.22,,,
91406,11/10/25 10:10:15 AM,99.59,102.58,108.68,97.56,,,
91407,11/10/25 10:10:18 AM,99.23,103.33,107.51,96.87,,,
91408,11/10/25 10:10:21 AM,99.37,104.49,106.70,97.59,,,
91409,11/10/25 10:10:24 AM,99.45,105.33,107.40,97.09,,,
91410,11/10/25 10:10:27 AM,99.63,104.63,108.18,96.57,,,
91411,11/10/25 10:10:30 AM,99.61,103.55,107.44,96.13,,,
91412,11/10/25 10:10:33 AM,99.41,102.96,106.70,95.40,,,
91413,11/10/25 10:10:36 AM,99.45,103.98,106.45,95.02,,,
91414,11/10/25 10:10:39 AM,99.21,103.95,106.48,94.59,,,
91415,11/10/25 10:10:42 AM,98.91,103.06,105.17,95.18,,,
91416,11/10/25 10:10:45 AM,99.21,102.58,104.97,95.14,,,
91417,11/10/25 10:10:48 AM,99.82,102.65,105.82,95.27,,,
91418,11/10/25 10:10:51 AM,100.35,103.57,107.47,96.87,,,
91419,11/10/25 10:10:54 AM,98.91,104.05,107.47,96.84,,,
91420,11/10/25 10:10:57 AM,98.47,103.96,107.37,97.14,,,
91421,11/10/25 10:11:00 AM,98.76,104.34,108.36,97.59,,,
91422,11/10/25 10:11:03 AM,97.99,102.97,109.92,98.47,,,
91423,11/10/25 10:11:06 AM,97.83,103.37,111.27,100.63,,,
91424,11/10/25 10:11:09 AM,97.20,104.34,111.94,101.80,,,
91425,11/10/25 10:11:12 AM,97.11,104.74,112.39,101.39,,,
91426,11/10/25 10:11:15 AM,96.87,103.51,111.76,100.63,,,
91427,11/10/25 10:11:18 AM,96.33,103.59,111.29,101.84,,,
91428,11/10/25 10:11:21 AM,95.85,103.21,110.88,102.56,,,
91429,11/10/25 10:11:24 AM,95.11,103.44,110.37,101.12,,,
91430,11/10/25 10:11:27 AM,94.46,102.81,110.28,100.60,,,
91431,11/10/25 10:11:30 AM,94.66,104.56,111.22,101.52,,,
91432,11/10/25 10:11:33 AM,95.59,105.44,111.31,102.78,,,
91433,11/10/25 10:11:36 AM,95.02,104.77,111.36,101.28,,,
91434,11/10/25 10:11:39 AM,94.30,103.82,110.12,100.58,,,
91435,11/10/25 10:11:42 AM,93.36,103.89,109.87,99.93,,,
91436,11/10/25 10:11:45 AM,93.54,102.67,109.98,99.70,,,
91437,11/10/25 10:11:48 AM,94.19,104.05,110.59,98.51,,,
91438,11/10/25 10:11:51 AM,94.91,105.57,109.60,98.22,,,
91439,11/10/25 10:11:54 AM,96.17,105.17,109.38,98.31,,,
91440,11/10/25 10:11:57 AM,97.14,105.82,109.85,98.76,,,
91441,11/10/25 10:12:00 AM,98.08,106.39,109.18,99.00,,,
91442,11/10/25 10:12:03 AM,98.64,107.11,109.33,100.11,,,
91443,11/10/25 10:12:06 AM,98.62,107.46,109.06,99.64,,,
91444,11/10/25 10:12:09 AM,98.92,107.56,108.82,99.34,,,
